time,tls_id,controlled_lanes,state
202,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrrrrrrrrrrrrr
203,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrrrrrrrrrrrrr
204,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrrrrrrrrrrrrr
205,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrrrrrrrrrrrrr
206,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
207,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
208,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
209,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
210,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
210,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
211,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
212,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
213,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
214,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
215,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
216,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
217,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
218,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
219,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
220,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
220,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
221,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
222,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
223,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
224,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
225,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
226,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
227,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
228,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
229,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
230,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
230,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGGGrrrrrrrr
231,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrrrrr
232,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrrrrr
233,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrrrrr
234,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrrrrr
235,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrrrrr
236,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
237,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
238,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
239,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
240,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
240,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
241,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
242,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
243,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
244,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
245,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
246,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
247,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
248,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
249,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
250,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
250,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrGGrrrrrrGGrr
251,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrrrrrrrrrrrrr
252,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrrrrrrrrrrrrr
253,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrrrrrrrrrrrrr
254,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrrrrrrrrrrrrr
255,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrrrrrrrrrrrrrrr
256,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrGGrrrrrrGGrrrr
257,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrGGrrrrrrGGrrrr
258,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrGGrrrrrrGGrrrr
259,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrGGrrrrrrGGrrrr
260,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrGGrrrrrrGGrrrr
260,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrGGrrrrrrGGrrrr
261,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrGGrrrrrrGGrrrr
262,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrGGrrrrrrGGrrrr
263,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrGGrrrrrrGGrrrr
264,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrGGrrrrrrGGrrrr
265,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrGGrrrrrrGGrrrr
266,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrGGrrrrrrGGrrrr
267,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrGGrrrrrrGGrrrr
268,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrGGrrrrrrGGrrrr
269,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1,rrGGrrrrrrGGrrrr
